distance 	 log(kDRatio) 	 DDG 	 deltionSize 	 bindSite 
2	0.024533441519976277	0.08877000000000002	1	inMotif
32	0.29999650640785186	-0.08099699999999999	1	inMotif
31	-0.020724208528847706	-0.46556250000000005	3	inMotif
54	0.01316544768007846	3.7999999999982492e-06	3	inMotif
68	-0.820224849802476	-0.019850000000000007	8	inMotif
7	-0.0851371009238726	-0.12119000000000013	4	inMotif
24	0.0622375126998388	0.0004300000000001525	1	inMotif
4	0.18577565356445375	0.19462000000000002	1	inMotif
29	0.0228828291885333	0.0015069999999999806	1	inMotif
21	0.1614018236136207	0.023150000000000226	4	inMotif
66	-0.08830767619695627	0.14880500000000002	4	inMotif
60	-0.22520535699897676	0.492775	1	inMotif
56	-0.07251982505058148	-0.26188649999999997	1	inMotif
22	0.0145237012510757	0.0715300000000001	1	inMotif
53	0.3784590981461137	-0.5749169999999999	1	inMotif
32	-0.0906577298091143	0.2219969999999999	6	inMotif
6	-0.15269599639948672	0.2746669999999999	4	inMotif
4	-0.022363086242274403	0.07328000000000001	1	inMotif
30	-0.0018730055132421212	-0.0093700000000001	1	inMotif
45	-0.08648880512514497	0.14595999999999998	6	inMotif
4	0.05186584589559028	0.02009700000000003	4	inMotif
13	0.09955917452343793	-0.21476000000000006	2	inMotif
51	-0.019497569055530545	-0.00024400000000002198	1	inMotif
35	0.02930311066375525	0.011591000000000018	3	inMotif
36	-0.12380342402713129	0.0005109999999999837	3	inMotif
41	0.003789849320174415	-0.0040060000000000096	3	inMotif
68	0.09617052503866881	-0.008315999999999997	2	inMotif
66	-0.6464942096862942	-1.001631	3	inMotif
45	-0.5027788160710358	-0.6857509999999999	2	inMotif
0	0.0070230811709368676	0.20592399999999988	3	inMotif
8	-0.04024383535752458	0.05429999999999996	4	inMotif
37	0.07584143237504913	0.048924999999999996	2	inMotif
10	0.011863179036372363	0.12059399999999998	1	inMotif
20	0.012618374033731342	0.10744500000000001	5	inMotif
15	0.23833144125758723	-0.3654900000000001	1	inMotif
18	-0.05992124503042875	-0.05899799999999997	3	inMotif
67	-0.07907958867862734	0.2683359999999999	1	inMotif
54	0.4066247584279091	0.014667000000000041	1	inMotif
66	0.07018569773364296	0.0002540000000000042	4	inMotif
37	0.016544143029756795	-0.0010940000000000394	1	inMotif
53	-0.0008934140815329225	-0.005124999999999991	4	inMotif
29	0.008035859509358435	0.0003889999999999727	2	inMotif
29	0.0005582788194378234	-0.001825000000000021	1	inMotif
5	-0.4047851132362355	0.86324	1	inMotif
0	-0.10844365442803507	0.716495	3	inMotif
58	0.29788791191820235	0.4379639999999999	5	inMotif
8	0.011898709976755925	0.0003137000000000001	2	inMotif
55	-0.8230787330576794	0.9157100000000002	1	inMotif
31	0.13078187532926308	-0.017362599999999992	1	inMotif
20	0.1963621538730147	-0.32038999999999995	4	inMotif
19	0.06772959689197333	-0.23738099999999995	2	inMotif
25	0.11984692872361262	0.00211699999999998	2	inMotif
36	0.04730650333787717	-0.00228691	4	inMotif
28	-0.029803198825620696	0.001264575	8	inMotif
28	-0.0011887546086719425	0.0003814700000000001	4	inMotif
28	-0.018687634499201796	-0.010664	2	inMotif
29	0.08927997695510301	0.006204609999999999	8	inMotif
24	0.06380867624538993	-0.01078417	5	inMotif
25	-0.0048154126739172465	-0.010118509999999999	2	inMotif
25	0.006591460061875587	0.00082397	4	inMotif
23	0.1754268172509687	0.0037879999999999997	9	inMotif
42	0.11715809266117012	-3.8099999999999246e-06	6	inMotif
45	0.10958433898073958	-2.8599999999999286e-06	2	inMotif
37	0.043465952107066975	-1.811e-05	8	inMotif
42	0.06107748904479226	-9.49999999999996e-07	2	inMotif
44	-0.04356155017683438	-9.49999999999996e-07	1	inMotif
43	-0.04083377254515705	0.0	1	inMotif
42	0.05644856868163578	-9.599999999999366e-07	1	inMotif
39	0.01267872470304022	-9.599999999999366e-07	1	inMotif
40	-0.01767029606768473	-1.9100000000003663e-06	2	inMotif
39	0.0009375097772078567	-1.9099999999999326e-06	2	inMotif
37	0.006656495781818378	-1.9099999999999326e-06	1	inMotif
18	0.00021419240002432062	-3.4600000000002684e-06	1	inMotif
17	0.00019436360255502147	-1.9800000000000373e-05	2	inMotif
0	0.03417637907760137	-0.013145470000000003	8	inMotif
8	0.06803638868540984	0.00243378	4	inMotif
31	-0.05858221271968375	-0.00322056	2	inMotif
56	0.010087731156745222	-4.199999999998649e-05	1	inMotif
22	-0.13933603691358076	0.23466499999999996	3	inMotif
37	-0.005261873485924883	0.006816800000000001	1	inMotif
7	-0.26538498878588346	-0.18429199999999998	2	inMotif
14	0.009200712022068663	0.004642499999999997	1	inMotif
21	0.02638820494463508	0.0075607	1	inMotif
25	-0.17150732199422047	-0.1614253	4	inMotif
45	0.08111907506508216	0.0005235999999999991	1	inMotif
62	-0.21663482625459804	-0.0004729999999999457	1	inMotif
26	-0.046170289990233045	0.63001	7	inMotif
27	0.011704652384097267	0.00036239999999999883	1	inMotif
31	0.0004340367767553695	0.14508099999999996	4	inMotif
35	-0.032182435349024624	-0.016529000000000016	3	inMotif
8	-0.05237172845325403	-0.039257	8	inMotif
0	0.3868096774736412	0.013488799999999999	1	inMotif
66	-0.0582374387586536	-0.149664	1	inMotif
1	0.09388457507157641	-0.6180939999999999	1	inMotif
1	0.15392330900604514	-0.311489	4	inMotif
16	0.04793852595477415	-0.0025559999999998917	1	inMotif
18	0.023180580350927755	-0.029939999999999994	1	inMotif
39	0.16274784923259292	-1.0000000000010001e-05	1	inMotif
55	0.09684493219525692	3.799999999998249e-05	1	inMotif
-1	0.42490043981089315	-2.1341107999999998	1	inMotif
13	0.6101560316186566	0.15139799999999998	4	inMotif
-1	0.050765708980960375	0.11233999999999988	1	inMotif
0	-0.17426155977093907	-0.273273	1	inMotif
27	-0.04960193494436456	-0.0003529999999999922	2	inMotif
46	0.5632099912363572	-0.010352999999999946	1	inMotif
23	0.12421517306149366	0.10395700000000008	3	inMotif
47	-0.18203674207928885	9.899999999996023e-05	1	inMotif
57	0.09354303954990222	0.006709999999999994	4	inMotif
49	0.12483116244485178	-0.18696599999999997	3	inMotif
13	0.0781827541806859	-0.25261199999999995	1	inMotif
43	-0.05273091543690331	-0.01730923	5	inMotif
47	-0.05907003023846876	0.02151700000000001	1	inMotif
2	-0.2825856097729843	0.740097	2	inMotif
34	0.011940272747603477	-0.042451999999999934	3	inMotif
42	-0.10569055616206754	-0.00012000000000012001	1	inMotif
50	0.2666403204077159	0.011940000000000062	1	inMotif
8	0.7031209409731193	-0.36878299999999997	1	inMotif
46	-0.0035235824277610912	-0.01344999999999999	1	inMotif
45	0.06312038342890984	0.024215999999999988	1	inMotif
15	-0.011414148833212987	0.03278400000000001	2	inMotif
1	0.2856320959417342	0.010002999999999998	2	inMotif
37	0.00685414823543801	-0.00513079	8	inMotif
20	0.0411476651080922	-0.07274610000000001	2	inMotif
14	0.008547808420879302	-0.0234871	2	inMotif
3	-0.04321683401920499	-0.0331306	6	inMotif
0	0.07369120859706964	-0.039689500000000016	6	inMotif
6	0.17121832645927051	0.0351948	10	inMotif
11	0.11791234757444688	-0.012220000000000009	3	inMotif
17	0.08134565731758246	-0.013947000000000001	4	inMotif
33	-0.13676857388405722	0.03727190000000001	1	inMotif
8	0.45098689291799293	-0.0019474100000000001	8	inMotif
4	0.0008885871527297541	0.00010299999999999979	4	inMotif
40	-0.001307595759833064	-0.0007200199999999996	8	inMotif
40	0.0019659218119774803	-0.00028896	8	inMotif
65	0.01014822196145069	0.0005836500000000001	8	inMotif
65	0.0023729375149385843	0.00074768	8	inMotif
56	0.001871010735193802	0.0008325600000000002	8	inMotif
57	0.0055812034008224905	0.00022124999999999988	8	inMotif
9	0.1687021140329769	-0.014522599999999997	1	inMotif
8	0.07896718349524108	-0.1103593	1	inMotif
5	0.17477317235069695	-0.0527	1	inMotif
53	0.030759635781399765	5.999999999994898e-05	1	inMotif
35	-0.012353497271796144	0.00021000000000004349	2	inMotif
36	0.005557438242117523	0.00021700000000002273	2	inMotif
14	-0.006263873408844481	0.14468	1	inMotif
59	0.026009107214622802	0.003090000000000037	3	inMotif
60	0.022413258797893524	0.000980000000000203	2	inMotif
8	0.005072483398804478	-0.001202999999999954	1	inMotif
29	-0.0016033829311840391	0.00189499999999998	2	inMotif
46	-0.009712137665911178	0.011795	1	inMotif
58	-0.10274970367654117	-0.06032199999999999	1	inMotif
60	-0.22350440590100504	0.0008239999999999359	2	inMotif
17	0.027839385619768255	-0.0013140000000000374	4	inMotif
54	-0.07042071907838078	0.23405900000000002	1	inMotif
18	-0.0016395165246846405	0.003826099999999999	1	inMotif
6	0.04309163005020642	-0.02592799999999998	1	inMotif
60	-0.3760479125503945	0.0	2	inMotif
56	0.23673920803113846	0.12785000000000002	2	inMotif
21	-0.0014289127640668392	0.005219000000000001	7	inMotif
19	-0.011296271993553693	0.005847999999999992	5	inMotif
6	0.1760198028878982	-0.08566300000000004	1	inMotif
42	0.018070586854292456	-0.008700000000000152	1	inMotif
16	0.14402629336951422	0.0030999999999998806	1	inMotif
4	0.1929998201461304	-0.27799399999999996	2	inMotif
-1	0.10318723987283027	-0.022777500000000003	4	inMotif
10	-0.009629613095232864	0.031616200000000004	2	inMotif
11	-0.07551681021275548	0.029056499999999992	1	inMotif
-1	0.5739095759191583	-0.1059	7	inMotif
-1	-0.15849546460755676	0.8111958	2	inMotif
-1	-0.22160435257638286	0.8309634	1	inMotif
24	0.0	-7.599999999999968e-06	1	inMotif
38	-0.004566135548458124	-0.0008278000000000035	2	inMotif
59	0.03419981187490304	-0.02747999999999995	4	inMotif
59	0.0076998518817188045	-0.006450000000000067	3	inMotif
32	-0.18466205388795232	0.822111	4	inMotif
28	0.016087960742577765	-0.0008200000000000429	1	inMotif
26	0.010985833682987648	-0.0004300000000001525	1	inMotif
8	-0.4818594844110298	0.7372619999999999	2	inMotif
-1	0.29250355873409445	-0.08905999999999992	1	inMotif
60	0.05391078327358504	-0.03215899999999999	1	inMotif
57	0.14658230511191	-0.206949	2	inMotif
28	0.017046969246686496	-0.019953	2	inMotif
28	-0.009034245770113837	0.013591999999999993	4	inMotif
24	0.0097984145127078	0.008133000000000001	1	inMotif
17	0.07747080296510439	-0.064882	4	inMotif
13	0.027769405523113206	-0.04669899999999999	1	inMotif
39	-0.001641138311190457	-1.8999999999991246e-05	1	inMotif
54	-0.035406125493644865	0.23343500000000006	3	inMotif
47	0.05763723549615809	0.12979500000000005	2	inMotif
47	0.05626850566585937	0.068498	3	inMotif
48	0.04987361118458915	0.23105600000000004	1	inMotif
31	0.06486935566285304	-0.20104999999999995	3	inMotif
51	0.06392170030687194	0.1008019	4	inMotif
49	0.25520452864911813	0.0003452299999999993	2	inMotif
51	0.4295271274650457	0.00871700000000003	1	inMotif
17	0.05675226714568439	0.16593500000000005	1	inMotif
19	0.0	0.113448	1	inMotif
35	0.6429953043348076	-0.263262	4	inMotif
56	0.0009929096778053526	0.0009400000000001629	1	inMotif
44	0.044439086263096575	-0.09789000000000003	2	inMotif
51	0.004792946181658496	-0.09860000000000002	1	inMotif
53	0.18830312350980494	-0.210812	1	inMotif
6	-0.24776355556157661	0.2997300000000003	3	inMotif
0	-0.0973667539173757	0.8326500000000001	2	inMotif
54	0.056253542609282205	0.0021529999999999605	1	inMotif
1	0.31161798708075367	0.08234799999999998	2	inMotif
2	0.8020099073363649	-1.2340000000000002	8	inMotif
26	-0.44374104892203886	0.45243999999999973	3	inMotif
19	-0.451699543598183	0.6636199999999999	5	inMotif
23	-0.15112918057562053	0.0851200000000003	1	inMotif
24	0.3332054752772038	-0.17635000000000023	1	inMotif
22	0.778106425920994	-1.03764	2	inMotif
13	0.28893240043669477	0.6548499999999999	4	inMotif
6	0.051567268089751386	0.06484999999999985	2	inMotif
7	0.1601669858316155	-0.20711000000000013	1	inMotif
46	0.17970291127584742	-0.3723130000000001	4	inMotif
67	0.005556482246288677	0.0018900000000000583	1	inMotif
21	0.08247118640450372	-0.39502400000000004	1	inMotif
2	0.1991376646855607	-0.46389100000000005	1	inMotif
59	0.003529680488889292	0.008934	9	inMotif
12	0.04435139293175749	-0.08174499999999996	2	inMotif
11	-0.04586586132819895	-0.08907500000000002	1	inMotif
4	-0.31881639826892333	0.5092699999999999	4	inMotif
37	0.189315159006952	0.00950200000000001	1	inMotif
40	-0.058962305503139426	-0.04684200000000002	1	inMotif
1	0.045859177154113466	0.5619069999999999	1	inMotif
6	-0.020452123418161387	0.1082361	1	inMotif
66	0.15494252417056487	-0.0004634999999999917	1	inMotif
19	0.011600337106281831	-0.0895003	1	inMotif
8	0.7666195927572228	-0.135403	9	inMotif
11	-0.12538661829430792	-0.006980899999999998	1	inMotif
10	-0.12835102022118824	0.0017089999999999987	1	inMotif
8	-0.1359679795553104	-0.0013694999999999957	1	inMotif
0	0.3452464259053458	-0.0245704	8	inMotif
6	-0.15548694617608047	-0.020278899999999996	1	inMotif
1	-0.09973879282102388	0.023265800000000003	1	inMotif
-1	0.05095549959513731	-0.018829300000000004	1	inMotif
-1	-0.10409357527722189	-0.013069199999999998	1	inMotif
64	-0.029050950847303084	0.00027850000000000097	3	inMotif
40	0.04588209294433235	-0.04360900000000001	1	inMotif
25	0.06760925761251835	0.10473999999999983	5	inMotif
27	0.1929207683529107	-0.0012587999999999974	1	inMotif
45	-0.034874302297311054	0.006287999999999988	1	inMotif
47	0.012886283516629887	-0.04632000000000003	5	inMotif
42	0.04101276716454413	0.0006500000000000394	1	inMotif
43	-0.04257663398664577	0.023375000000000007	1	inMotif
46	0.06230823211062969	-0.0034829999999999584	5	inMotif
3	0.48093825564784853	-0.239901	5	inMotif
48	0.04851112196146746	-0.04602399999999998	4	inMotif
50	0.0026613522921079477	0.001701000000000008	4	inMotif
51	0.005032078639283203	0.002141000000000004	4	inMotif
52	0.15451259090552724	-0.051162999999999986	4	inMotif
-1	0.017216644934276836	0.12931700000000002	1	inMotif
57	-0.04969736827554781	-0.25850500000000004	3	inMotif
18	0.0	-0.754562	3	inMotif
1	-0.04407496789327147	-0.25532600000000005	1	inMotif
36	0.12212224893165406	1.0122010000000001	1	inMotif
52	0.08824129233382753	0.0008360000000000589	1	inMotif
35	0.07446381773943658	-0.3567499999999999	1	inMotif
28	0.11214074215027277	0.16771000000000003	2	inMotif
50	0.7618984684817787	-1.521445	3	inMotif
13	0.0023525546370629156	0.003661999999999943	2	inMotif
39	0.14379579365377923	0.07895499999999997	4	inMotif
36	-0.3115291263137377	0.05767	3	inMotif
57	0.06257703801043621	0.12007599999999999	2	inMotif
31	-0.04705327311734715	-4.580000000000556e-05	1	inMotif
28	0.03393331521610536	0.00024040000000000172	1	inMotif
19	0.15902404742717968	0.0003089999999999968	1	inMotif
21	-0.027181400258338834	0.07518599999999998	1	inMotif
15	-0.8934684584845747	-0.08131	1	inMotif
4	0.07547534151216162	-0.05146399999999998	1	inMotif
6	0.034417742004356024	-0.0011329999999999396	1	inMotif
0	-0.04686603039029714	-1.3779249999999998	5	inMotif
8	0.02297683808894812	0.01165000000000005	2	inMotif
42	0.15897503195098656	0.07901399999999997	1	inMotif
18	0.1689874266682094	-0.22062099999999998	5	inMotif
17	-0.28070183545688154	0.296983	2	inMotif
17	-0.025740468841822902	-0.09000760000000001	3	inMotif
16	-0.09914901341156314	-0.059698	2	inMotif
15	-0.3088971667572586	-0.1807114	1	inMotif
5	-0.4077838113941493	-0.0417557	1	inMotif
4	-0.3419973030301844	-0.0324382	2	inMotif
10	-0.1335449361136875	-6.870000000000487e-05	1	inMotif
8	-0.2797302606672061	-0.0344561	1	inMotif
7	-0.31262776224848976	-0.0496694	1	inMotif
0	0.4674341500837295	-0.01033785	8	inMotif
0	0.19290295806160654	-0.0058823	4	inMotif
0	0.13746159845994277	-0.004779799999999999	3	inMotif
0	0.08557445058075401	0.0006560999999999997	2	inMotif
1	0.050530112160835396	0.0414352	1	inMotif
2	0.01661068219731472	0.005878399999999999	1	inMotif
6	0.008460872581349619	-0.004379300000000003	1	inMotif
15	-0.06330404718232954	0.029686000000000018	1	inMotif
16	0.0006569104803701892	0.03075399999999999	2	inMotif
31	-0.04339131973710873	0.023983000000000004	5	inMotif
47	-0.05713277223867664	0.16988000000000003	4	inMotif
18	-0.04911513435726092	-0.24661100000000002	3	inMotif
18	-0.04911513435726092	-0.24661100000000002	3	inMotif
30	0.2894311133989159	-0.60022	1	inMotif
61	-0.34063055722408514	-0.004809999999999981	2	inMotif
39	0.17166575106289644	3.799999999999984e-06	4	inMotif
16	-0.01885961019774428	-0.00023270000000000061	1	inMotif
16	-0.01885961019774428	-0.00023270000000000061	1	inMotif
37	-0.09016686052424794	-0.07721	2	inMotif
3	0.8718092096985965	-0.40824000000000016	6	inMotif
67	0.09393374404566712	0.0185433	1	inMotif
36	0.03481408711425712	-0.1068	1	inMotif
34	-0.4804524700523902	1.098846	1	inMotif
6	0.05400548850445123	-0.06723800000000002	6	inMotif
49	0.0358928986560995	7.100000000004325e-05	1	inMotif
24	-0.01217772153071618	-0.14590599999999998	1	inMotif
1	-0.0027210464512270843	-0.019919999999999993	1	inMotif
12	0.3093242292572142	-1.884616	9	inMotif
16	0.1494773235978252	-0.0202808	6	inMotif
12	0.3096442772202915	-0.0009231600000000001	8	inMotif
14	0.24461964331588712	-0.002670299999999997	7	inMotif
11	0.37392855349582943	-0.0008277900000000001	9	inMotif
10	0.4486800994396962	-0.0023612999999999993	10	inMotif
9	-0.16391097929511964	-8.391999999999948e-05	1	inMotif
7	-0.10510903814147625	-0.0015411000000000001	1	inMotif
6	-0.009486180819380786	-0.002468100000000001	3	inMotif
6	-0.07859395783100218	0.0006942999999999984	1	inMotif
1	-0.11771462392265948	0.1324689	1	inMotif
-1	-0.01920625501682341	0.0182953	1	inMotif
8	0.06340974551729626	0.0899216	4	inMotif
66	0.14946729462377523	-0.0011406000000000003	7	inMotif
67	0.01632625615674044	-1.899999999999992e-05	1	inMotif
39	-0.010374959548790313	0.061662999999999996	2	inMotif
21	0.056839376563352875	0.011901999999999968	4	inMotif
38	0.041722500000888715	0.003979000000000066	1	inMotif
36	-0.025358118780290203	-0.0003929999999999767	1	inMotif
10	0.1870544629245243	-0.1810099999999999	2	inMotif
26	1.1134050124147294	-2.2401	8	inMotif
46	-0.046782855877487796	-0.0046399999999999775	4	inMotif
29	-0.07172802651312069	-0.0011209999999999831	4	inMotif
34	0.39994603999018685	-0.5373320000000001	1	inMotif
10	-0.005091577292958017	0.0304279999999999	2	inMotif
7	0.1116610812514584	-0.584037	3	inMotif
52	-0.25942138896826183	-0.10589400000000004	1	inMotif
44	-0.007133798876204388	-0.0027329999999999854	2	inMotif
-1	-0.1232462144018854	0.011110000000000397	1	inMotif
25	0.051486876067864444	-0.17947800000000003	1	inMotif
3	0.7316634218627763	-0.382774	3	inMotif
0	0.32001239047585806	-0.119114	1	inMotif
7	0.09282082587345694	-0.10060100000000005	3	inMotif
30	0.03310703173836306	-0.06488	1	inMotif
55	0.05854051048781937	-0.05519099999999999	1	inMotif
67	0.09823439751335014	9.920000000000068e-05	7	inMotif
16	-0.12562242599889945	-0.000798000000000007	7	inMotif
65	-0.009049431008382864	-0.020112999999999992	3	inMotif
60	-0.41597502743556636	-0.059165999999999996	1	inMotif
45	0.052791356884306355	0.094055	1	inMotif
35	0.2302134194916451	-1.4999999999987246e-05	1	inMotif
8	0.014613484613230088	-0.16706099999999996	4	inMotif
28	-0.21320737259781136	-0.03747999999999996	2	inMotif
56	-0.020053897500401426	-0.00020599999999998397	2	inMotif
22	0.3212277127070345	0.215071	5	inMotif
14	0.1649600569432865	-0.009067599999999995	5	inMotif
19	0.04998366081556626	0.002353999999999995	3	inMotif
17	-0.017973083136740824	-0.0037365000000000037	1	inMotif
16	0.041691667938357116	0.0006541999999999937	1	inMotif
6	0.18134558005282977	-0.010194799999999997	7	inMotif
11	-0.06097555776102375	-0.026204999999999992	2	inMotif
6	-0.05919759462486542	-0.0016822999999999977	2	inMotif
5	-0.062334457109355396	-0.006334300000000001	1	inMotif
12	-0.06015631052331878	-0.02532200000000001	1	inMotif
33	-0.3094310903030771	-0.035190000000000055	7	inMotif
40	0.0357721177232878	-0.01220999999999961	1	inMotif
22	0.055585676376152277	-0.0011959999999999749	2	inMotif
50	0.06839736991729871	-0.005814000000000014	2	inMotif
51	0.2342946915026439	0.007206000000000046	1	inMotif
30	-0.011556289996636646	-0.0056801	7	inMotif
1	-0.010973246243776512	-0.02182769999999999	1	inMotif
0	-0.023551250916966273	-0.00481796	2	inMotif
3	-0.0766249924335824	0.0004959000000000005	1	inMotif
6	-0.07836207593010129	0.00033180000000000015	1	inMotif
2	0.40789947754880185	-0.6458300000000001	8	inMotif
54	-0.0033704522472436994	0.0006760000000000099	1	inMotif
45	-0.01992380697992358	-0.117058	5	inMotif
1	0.06887083997657505	-1.218044	1	inMotif
10	-0.04582804569296844	-0.16047899999999998	5	inMotif
39	0.26194433064636546	0.00999300000000003	2	inMotif
57	-0.017142209434376325	0.049597	1	inMotif
47	-0.07731186963837385	0.082735	4	inMotif
43	-0.151189261408093	0.07011599999999996	2	inMotif
46	0.12610585931402202	-1.249656	1	inMotif
8	-0.840417726169839	2.4226313999999998	5	inMotif
40	0.1285341783689249	-0.159544	5	inMotif
17	0.0033523224958040138	0.0017500000000001403	3	inMotif
44	-0.11861520243867342	-0.11099999999999999	1	inMotif
50	0.0022792300234610835	-0.0011000000000000454	2	inMotif
46	-0.008336922395932568	0.0038739999999999886	1	inMotif
39	0.001279544456360304	-0.0038640000000000063	1	inMotif
21	0.045264228952981087	0.007455999999999907	2	inMotif
33	0.8264924849637725	-2.30494	1	inMotif
-1	0.44880857896909493	0.042663000000000006	4	inMotif
3	-0.02860831095687248	-0.025859999999999994	2	inMotif
50	-0.0035432927654382804	0.0030898999999999927	1	inMotif
21	-0.16771782147503977	0.769154	3	inMotif
51	0.4049249864821432	3.8200000000000386e-05	1	inMotif
23	-0.209818346228388	-1.0406499999999999	1	inMotif
45	0.08148573378886313	0.004188500000000005	1	inMotif
2	-0.1941280280329247	-0.0413361	1	inMotif
30	0.0030535521818222345	2.670000000000103e-05	1	inMotif
9	0.29828208023634495	0.0035248000000000015	4	inMotif
4	0.10736601281824233	-0.009212399999999996	1	inMotif
1	-0.108491310193581	0.005954799999999996	1	inMotif
0	0.07551212558120995	0.0025406000000000005	1	inMotif
29	0.014043544199970314	-0.04572670000000001	1	inMotif
9	0.282249341277884	-0.0044802999999999996	10	inMotif
12	0.16762308397421954	-0.001558300000000002	7	inMotif
15	0.07042283995231859	-0.0009879999999999993	4	inMotif
16	0.04092397296317077	-0.0009136000000000005	3	inMotif
17	0.012670254671568848	-0.000808699999999999	2	inMotif
17	-0.01516470806342513	-0.0012455	1	inMotif
43	0.024679415674664928	0.0007305100000000002	1	inMotif
0	0.18543619812944895	0.03086889999999999	3	inMotif
3	-0.0760196859390163	0.007442400000000002	8	inMotif
4	0.0808061750993238	-0.03138350000000001	4	inMotif
7	0.019095836428267794	-0.0082093	2	inMotif
20	-0.037948490406717175	0.0211296	1	inMotif
35	0.7091451446851708	-0.8722699999999999	5	inMotif
30	0.22758707331831976	-0.29152500000000003	1	inMotif
34	0.20743366615874612	-0.27318200000000004	4	inMotif
21	0.12658036470332854	0.00021799999999994046	1	inMotif
29	0.00982580796731996	-0.16518400000000003	1	inMotif
27	0.08921968510352242	0.969192	1	inMotif
7	-0.01588526570921836	-0.09638800000000003	1	inMotif
3	-0.02330395929760543	0.03975099999999998	1	inMotif
4	0.3906985383749204	-0.053578000000000015	2	inMotif
34	0.0498976759200988	-0.013691000000000009	1	inMotif
5	0.24688385207184924	-0.0032919999999999616	1	inMotif
10	0.12338134824750431	-0.012396000000000018	2	inMotif
16	0.041054557620590716	0.009197999999999984	1	inMotif
26	-0.02074635975648867	0.004334999999999978	1	inMotif
12	0.0497779538253232	0.0013962000000000002	1	inMotif
6	0.025017399001982268	-0.015868999999999966	1	inMotif
-1	-0.02130212963697268	-0.49816400000000005	4	inMotif
9	0.3247568610261575	-1.4117669999999998	2	inMotif
34	0.09761120939557211	0.0121	1	inMotif
28	0.26151338119735884	-0.6337600000000001	4	inMotif
4	0.004076062889329479	-0.0002365000000000006	1	inMotif
4	-0.539854918563138	-0.70818	9	inMotif
9	-0.06778523288917476	0.6418100000000001	2	inMotif
3	-0.5152143973476377	0.9106940000000001	1	inMotif
19	0.2011559107155449	-0.16367700000000007	3	inMotif
1	0.22817188780749736	-0.058223000000000025	1	inMotif
36	0.43389090695714627	-0.018759999999999888	6	inMotif
27	0.14323362212680685	0.0	4	inMotif
39	-0.13656720147190474	0.0	1	inMotif
-1	0.3444437569313533	-0.23834699999999998	1	inMotif
45	0.0007008181041377856	-0.003558999999999979	1	inMotif
26	0.0803889508805233	0.14345000000000008	1	inMotif
39	-0.0011448044549335452	-0.0006300000000001305	1	inMotif
28	0.0009997892106953885	0.0010830000000000561	3	inMotif
26	-0.001446878785029893	-0.0007359999999999589	2	inMotif
18	-0.021170734192803305	0.024499999999999966	1	inMotif
62	0.049993159050640404	-0.016272999999999982	5	inMotif
18	0.10688098242543778	-0.20551999999999992	4	inMotif
12	-0.13454211859616363	0.6223920000000001	2	inMotif
14	0.13080877604501087	-0.14234799999999992	4	inMotif
14	0.059103013168142295	0.11302999999999996	1	inMotif
37	0.2738260585287502	0.069222	1	inMotif
19	0.32260168749127816	-0.0016999999999998128	1	inMotif
41	0.24259327797903824	0.005207099999999996	1	inMotif
15	0.10509108715594785	0.920831	4	inMotif
38	-0.17341430205847802	0.220306	4	inMotif
26	0.09991164534781395	-0.07554000000000016	1	inMotif
51	0.008966832492310967	0.044319999999999915	1	inMotif
59	0.17597713732710718	-1.389839	6	inMotif
14	-0.031101015944590304	0.04710799999999998	3	inMotif
59	0.040390210497229684	-0.028015000000000012	3	inMotif
45	-0.0005383135192798967	8.009999999999962e-05	1	inMotif
21	0.034419492514186203	0.12121199999999999	1	inMotif
15	-0.031747893655478615	0.123307	1	inMotif
1	0.07387028099005793	0.29949960000000003	1	inMotif
1	0.058904890176621275	-0.2466719999999999	1	inMotif
21	-0.04332262543228054	0.010799000000000003	1	inMotif
33	0.017189806383959828	0.04231300000000002	1	inMotif
53	-0.07539842626073046	0.003272999999999998	2	inMotif
11	0.4563462954088284	-0.16679900000000003	1	inMotif
1	-0.044371913165555464	-0.05128099999999999	1	inMotif
46	-0.19435802378510456	0.07599699999999998	1	inMotif
6	-0.0012220794675031773	0.19578500000000004	7	inMotif
19	-0.09273065212914389	-1.101938	4	inMotif
34	0.08408853899136819	0.016152999999999973	1	inMotif
8	0.012617225435539293	0.07189000000000001	7	inMotif
46	-0.01794389282782625	0.004440299999999994	1	inMotif
25	0.6505747656291848	-0.0011859999999999649	1	inMotif
2	0.2934091270124236	-0.17053000000000007	3	inMotif
29	0.10010911570921106	-0.37423699999999993	1	inMotif
66	0.06046372133033718	-0.004159900000000001	1	inMotif
8	-0.0718073622623383	0.04996500000000004	1	inMotif
20	-0.013685518135147866	0.046433	2	inMotif
18	-0.02809814105252292	0.11169000000000001	5	inMotif
46	-0.2936315989926341	0.740568	4	inMotif
51	0.003593854656776883	-0.02063999999999999	5	inMotif
58	-0.06363252884298043	-1.3259400000000001	2	inMotif
18	-0.09846146605579338	-0.23845000000000002	4	inMotif
0	-0.2858836193109548	-0.14914700000000003	1	inMotif
10	0.00756482009561792	0.005913000000000002	2	inMotif
22	-0.038248385805594136	0.015120999999999996	2	inMotif
40	0.0640221381974537	-0.03215399999999999	4	inMotif
10	-0.13968337583065493	-0.003530449999999999	2	inMotif
19	1.0865391516675067	-0.4355880000000001	1	inMotif
18	0.035526779122334234	0.15378000000000003	1	inMotif
22	0.1626072119073896	-0.28531799999999985	1	inMotif
