distance 	 log(kDRatio) 	 DDG 	 deltionSize 	 bindSite 
14	0.1602790659504188	0.10842000000000018	4	outOfMotif
66	-0.2798442815110347	0.8588999999999998	1	outOfMotif
12	0.07922282133105997	0.006597499999999999	5	inMotif
8	0.06536876548885452	0.002489100000000001	4	inMotif
-1	0.3699027608869696	-0.0697212	8	outOfMotif
44	0.11097968875560943	0.10910200000000014	1	inMotif
14	0.2953030346774826	0.00865999999999989	2	inMotif
18	0.11831200042337564	-0.09746799999999994	1	inMotif
12	0.11831200042337564	0.013100000000000112	1	outOfMotif
23	0.009554511975080011	0.01045299999999999	1	outOfMotif
4	0.009554511975080011	0.3849499999999999	1	outOfMotif
4	0.013397451340168856	0.14291399999999999	1	outOfMotif
49	0.0903288350603883	0.03453199999999999	4	outOfMotif
11	-0.02786852710651978	0.22079000000000004	6	outOfMotif
5	0.03370557156092354	0.18528999999999995	1	outOfMotif
25	0.20099465043312542	0.14719000000000015	5	outOfMotif
35	0.018023930218987697	-0.04039999999999999	3	outOfMotif
55	0.02368793059530155	-0.003369999999999873	3	outOfMotif
57	0.007001584566154708	0.00387000000000004	4	outOfMotif
14	0.022962569843219295	0.03446799999999994	3	outOfMotif
6	0.1210444530279113	-0.06379000000000001	4	outOfMotif
50	0.026732441463856987	-0.0022849999999999815	2	outOfMotif
22	0.0034434065085494495	-0.33902	8	outOfMotif
28	0.018865727762029376	0.046592999999999996	1	outOfMotif
34	0.3910273657521591	-0.124197	4	outOfMotif
45	0.2088940359518601	0.12957000000000002	2	outOfMotif
10	0.031631840070416396	0.08464999999999989	4	outOfMotif
-1	0.12255111221007577	0.18177	1	outOfMotif
15	-0.2552045286491182	0.156717	10	inMotif
33	0.11308197790572705	-1.19152	1	outOfMotif
38	0.12947793080736356	0.06691000000000003	1	inMotif
50	-0.11995736381612447	-0.32833999999999985	10	outOfMotif
48	-0.02481662135698114	0.061236999999999986	5	outOfMotif
51	0.04432676650020707	-0.17942999999999992	1	outOfMotif
21	-0.8811538043954563	4.160690000000001	1	inMotif
9	0.004334182777740847	-0.26739000000000024	1	outOfMotif
2	-0.03686357713866192	0.21534999999999993	4	outOfMotif
30	0.00897952765272429	0.0242	1	outOfMotif
38	-0.001560918448824087	0.021569999999999645	1	outOfMotif
22	-0.015369326443563359	-0.0005570000000000019	1	inMotif
14	-0.0040605904710955595	0.016846	7	inMotif
5	-0.1283582998717145	0.015400000000000025	2	inMotif
3	-0.05243352526991768	0.412769	1	outOfMotif
16	-0.4360074808664639	0.46412299999999995	4	outOfMotif
44	0.061725145137806525	0.40249999999999986	4	outOfMotif
15	0.10613046272474087	0.27229300000000006	2	outOfMotif
8	-0.5866827521064862	-2.11857	4	outOfMotif
17	0.2710501780045199	0.015146199999999999	1	outOfMotif
48	0.05831581432762271	-0.017864000000000102	1	outOfMotif
9	0.16020160116313553	-0.0532493	4	inMotif
9	-0.09182469131795659	-0.026872599999999996	1	inMotif
1	0.9839430925312488	-0.158657	8	inMotif
7	-0.15593109058386725	-0.01612852	1	inMotif
0	-0.08262189452062102	0.002159100000000004	1	inMotif
4	0.13708104757703674	-0.015197699999999998	5	inMotif
62	0.27263189527527415	-0.004894999999999997	1	inMotif
45	0.01552070899001569	-0.0006905000000000001	1	inMotif
8	-0.004375313215767705	0.009185800000000001	1	inMotif
58	-0.04576218657421828	0.21349000000000018	3	outOfMotif
3	-0.007846141018285476	0.8198000000000001	1	outOfMotif
9	0.1490189308923097	-0.22299999999999986	4	inMotif
11	0.01578285715477069	-0.13888000000000034	1	inMotif
0	-0.1575841586287496	0.15328000000000008	2	outOfMotif
12	0.019586219262290563	-1.4411170000000002	3	outOfMotif
37	0.059625919298404086	-0.21944999999999992	1	outOfMotif
6	-0.05129851141146968	-0.2761199999999999	1	outOfMotif
17	-0.05129851141146968	0.50769	1	outOfMotif
6	0.22120114128458288	-1.6338960000000002	8	outOfMotif
9	-0.015706817360319054	0.09027299999999999	6	outOfMotif
20	0.02089406554680361	-0.03238999999999992	1	outOfMotif
1	-0.13957066288542214	-0.9029099999999999	1	outOfMotif
67	-0.13957066288542214	0.02949400000000002	1	inMotif
2	-0.0864199940227302	-0.8388	1	outOfMotif
66	-0.0864199940227302	-0.042733999999999994	1	inMotif
28	0.6561573589909127	-0.019159999999999844	4	outOfMotif
8	0.6561573589909127	0.036559999999999926	4	inMotif
23	0.16411157572659493	0.42799999999999994	2	outOfMotif
28	0.08783027540252392	0.2671000000000001	2	inMotif
44	-0.3447814285574854	-0.18512000000000017	2	outOfMotif
36	0.22405543851027138	-0.8147129999999999	1	outOfMotif
7	0.0008765921112566024	1.4083400000000008	1	outOfMotif
1	0.368460105732261	2.49202	1	outOfMotif
47	-0.26751532571597214	3.0055490000000002	4	outOfMotif
3	-0.4074296665821905	-0.26100999999999996	1	outOfMotif
43	0.08363433526025332	-0.18203999999999998	1	outOfMotif
10	0.17490650375205233	2.47354	6	outOfMotif
27	0.001594329246370918	-2.0000000000575113e-06	7	inMotif
38	-0.006232643844692187	-0.0008500000000000174	1	inMotif
24	0.04187536835931523	-0.05009700000000006	1	outOfMotif
3	0.07527217990468317	-0.009468000000000032	1	outOfMotif
9	-0.0255204815686309	0.06453750000000001	2	inMotif
37	-1.209191071940754	1.6566579999999997	3	inMotif
-1	-1.209191071940754	1.433239	3	outOfMotif
43	-0.3615218919194908	0.8230899999999999	1	inMotif
17	-0.3615218919194908	1.13125	1	outOfMotif
9	0.0031161885498719407	-0.024197000000000024	1	outOfMotif
50	0.0031161885498719407	-0.0043599999999999195	1	outOfMotif
37	0.04379033193750802	0.37773500000000004	1	outOfMotif
39	0.04379033193750802	0.022189999999999932	1	outOfMotif
23	0.06893200589836497	-0.08409	3	outOfMotif
45	0.06505711579717723	1.9000000000005124e-05	1	outOfMotif
51	-0.6831772442365609	0.796697	2	outOfMotif
50	-0.02073661666151967	-0.0016899000000000011	1	inMotif
57	0.08789798693549222	-0.0710278	1	inMotif
28	-0.005188958472900071	0.005401600000000006	1	inMotif
15	-0.1059763987029921	-0.013582200000000003	4	inMotif
17	0.031691870710485	-0.01265333	1	inMotif
12	-0.02736460210930395	-0.0007858200000000004	1	inMotif
-1	0.5879835422830321	-0.1122058	9	outOfMotif
-1	0.033859386328116844	0.01846311	2	inMotif
-1	-0.005700987097619877	0.02428437	1	inMotif
59	0.0966727149885194	-0.16925999999999997	1	outOfMotif
24	0.0966727149885194	-0.0048960000000000115	1	outOfMotif
33	0.0290403478149255	-0.03166200000000008	1	outOfMotif
35	0.12982743680302192	-0.030094000000000065	1	outOfMotif
9	0.00609598033976177	0.000140000000000029	1	outOfMotif
8	0.14940615341590574	-0.587909	4	outOfMotif
32	-0.012320027257756225	-7.00000000000145e-05	3	outOfMotif
0	0.13560800697834036	-0.23754000000000008	1	outOfMotif
4	-0.04833492596515458	0.1189	1	outOfMotif
53	-0.4037173241981899	0.018409999999999815	2	outOfMotif
54	0.16815614878748655	-0.06054000000000004	1	outOfMotif
57	0.38148380641624285	-0.15572999999999992	1	outOfMotif
16	-0.005094750981275723	0.027099999999999902	1	outOfMotif
51	0.06301556231783624	0.0013619999999999743	1	outOfMotif
21	0.020522870244235606	0.0010740000000000194	3	outOfMotif
27	0.33374836370780786	0.76082	1	outOfMotif
60	0.05360245203070505	-1.7546999999999997	7	outOfMotif
61	-0.10349583486614033	0.8862700000000001	4	outOfMotif
56	0.19059704598138696	-0.9845699999999997	9	outOfMotif
59	-0.4427307043829509	-1.1496199999999996	4	outOfMotif
59	-0.23568296819764503	-1.4292299999999996	3	outOfMotif
59	-0.13006571067298434	-1.6755399999999998	2	outOfMotif
60	-0.05240567843121104	-1.6703600000000005	1	outOfMotif
59	0.028126599749827664	-0.8207900000000001	1	outOfMotif
55	-0.03232482175303585	-0.6894499999999999	4	outOfMotif
56	-0.14672474246327283	-0.32213	1	outOfMotif
56	-0.03423801292496118	0.55856	3	outOfMotif
55	-0.15144118131101172	1.0679700000000003	5	outOfMotif
55	-0.05016029164935699	0.54067	2	outOfMotif
49	-0.40581231930808953	0.06043399999999999	4	outOfMotif
50	-0.49732659839540355	-0.34497900000000004	1	outOfMotif
49	-0.45801473788820424	0.05293899999999996	2	outOfMotif
46	-0.3152301476559965	0.039548999999999945	1	outOfMotif
15	-0.004059357031457621	0.06491000000000025	1	outOfMotif
-1	0.15721398607313428	-0.5422099999999999	3	outOfMotif
46	-0.026951800822559185	0.18401100000000004	1	outOfMotif
26	0.07360266244973195	-0.34252000000000016	2	outOfMotif
39	-0.14831475533860994	-0.11177999999999999	4	outOfMotif
35	-0.195886897953775	0.48479000000000005	2	outOfMotif
51	-0.03166012710158849	4.099999999995774e-05	3	outOfMotif
43	-0.006156021728358144	-3.7999999999982492e-06	1	inMotif
39	-0.006360934978723158	0.009452799999999997	1	inMotif
43	0.26868729932568214	-0.09611130000000001	3	inMotif
48	0.02930712022034579	-0.0793111	1	inMotif
40	-0.6844083370848493	1.5690999999999997	2	outOfMotif
56	0.20150869959910567	0.0005399999999999849	3	outOfMotif
11	0.266363431494721	-1.1750100000000003	1	outOfMotif
4	0.3217265483436019	-0.5211600000000001	2	outOfMotif
2	0.009301472766824054	0.8212700000000002	1	outOfMotif
6	0.017459512664062714	0.017400000000000304	1	outOfMotif
16	-0.6469906281014705	0.6257999999999999	4	outOfMotif
46	-0.09621373390414084	0.20607000000000042	3	outOfMotif
16	0.2134918184774746	0.1340699999999999	6	outOfMotif
36	0.1105743239409131	1.0632900000000003	4	outOfMotif
34	-0.10769123387904665	0.021810000000000107	1	inMotif
11	0.035767260703454214	-0.2362899999999999	1	outOfMotif
30	-0.004655367723756268	0.007130000000000025	1	outOfMotif
3	-0.009428228299746782	-0.05818999999999974	1	outOfMotif
7	0.3237065010256602	0.034829	2	outOfMotif
15	-0.04762250790663774	0.052577999999999986	1	outOfMotif
44	0.15120477464827464	-0.15532000000000012	1	inMotif
33	-0.012674299578719022	0.012909999999999977	2	inMotif
32	0.05869001265816734	-0.00738799999999995	1	inMotif
27	-0.008703011813128471	0.008669999999999956	4	inMotif
46	0.4285397866657371	-0.18008999999999986	4	outOfMotif
0	-0.12421637138717004	3.3058129999999997	1	outOfMotif
9	-0.00988573250038801	-0.7811199999999996	2	outOfMotif
0	-0.0343167358884588	0.04452900000000004	2	outOfMotif
43	0.015424348492481922	0.19226100000000002	1	outOfMotif
31	0.0023405431035070706	0.018042000000000002	1	outOfMotif
55	0.037734791239189526	-0.057635999999999965	1	outOfMotif
14	0.06835620403430959	-0.12008000000000019	1	outOfMotif
17	0.13859478709774115	2.6998699999999998	2	outOfMotif
18	0.1602634535854622	0.0008900000000000574	4	outOfMotif
63	0.0005373740749535031	-3.0000000000030003e-06	1	outOfMotif
-1	-0.1502433462314369	1.102478	1	inMotif
58	0.08480539391189808	-0.013548000000000004	1	inMotif
30	-0.0017552420586189337	0.0008550000000000502	1	outOfMotif
6	0.06458330902779286	-1.0125709999999999	5	outOfMotif
0	0.0030638989115290526	0.15215599999999996	1	outOfMotif
46	0.14570423144045985	0.0039599999999997415	2	outOfMotif
46	-0.22702072204506116	0.17110000000000003	2	outOfMotif
40	0.32290446651113813	0.04610000000000003	2	outOfMotif
0	-0.0038617385202055644	-0.3094180000000001	1	outOfMotif
35	-0.03743120240398153	0.9170309999999999	1	outOfMotif
44	-0.8241615990077693	0.3830999999999998	1	outOfMotif
0	0.2862375028327085	1.3893899999999997	3	inMotif
28	-0.04852468862700524	-0.020916500000000005	1	inMotif
2	0.12763237981591471	-0.0068817000000000045	2	inMotif
1	-0.19968265185799258	0.013864599999999998	1	inMotif
60	-0.0030816044210689162	-0.0005053999999999996	4	inMotif
67	0.004162770459602362	0.00041388999999999966	1	inMotif
20	0.032578455908293315	0.09584000000000004	8	inMotif
44	0.004809146100466752	0.0028496000000000077	1	outOfMotif
56	0.030831676500922316	8.099999999999774e-05	1	outOfMotif
36	0.19545623593027397	0.004274	1	outOfMotif
34	-0.06542922061341333	0.437813	3	outOfMotif
30	0.1807235830883994	-0.16233799999999998	1	outOfMotif
12	0.02315649881826319	-1.0995439999999999	1	outOfMotif
49	-0.24141321989901668	-0.149748	1	outOfMotif
51	0.1374159698456851	0.19406899999999994	1	outOfMotif
60	0.031614418731442114	0.09652000000000005	4	outOfMotif
14	-0.05237172845325403	0.01611000000000007	1	outOfMotif
8	0.010637301499929324	-0.11121000000000003	1	outOfMotif
24	0.0787858837167194	-0.048740000000000006	1	outOfMotif
58	-0.08070222188708218	-0.0019499999999998963	1	outOfMotif
67	0.0029763350233823235	0.009479600000000001	6	inMotif
42	0.041040890511944185	-0.0014647999999999953	2	inMotif
43	-0.010193110709622234	-0.00494	3	inMotif
42	0.09711381496897499	0.0034789999999999995	1	inMotif
39	0.09316795647463959	-0.0158425	4	inMotif
39	0.01856048457484775	-0.0145569	2	inMotif
35	-0.07967882112866316	0.0256233	2	inMotif
35	0.0012965997343394084	-0.03911969999999999	6	inMotif
44	0.002246959701313839	-0.002639699999999995	8	inMotif
33	-0.03017503740539961	-0.0305595	2	inMotif
31	-0.022805682893150214	-0.0150795	2	inMotif
28	0.0008533314472324651	0.002525300000000008	10	inMotif
27	-0.04774297067854643	-0.046009100000000004	8	inMotif
26	-0.017231779583867086	0.1019784	8	inMotif
21	0.002667106728937041	-0.0040817999999999965	1	inMotif
17	0.0008980797588266544	-0.02099990000000001	5	inMotif
15	-0.0047325636384636625	-0.0250434	7	inMotif
11	-0.037280414683550304	-0.022396100000000002	9	inMotif
19	-0.007639281400684793	-0.041713799999999995	1	inMotif
15	-0.0031503703940165533	-0.031055400000000004	5	inMotif
17	-0.018698252505255152	-0.029937700000000005	1	inMotif
9	-0.029144057171953952	-0.021491999999999997	9	inMotif
11	-0.007737080297425665	0.0032425000000000023	5	inMotif
16	0.028009860547468138	0.014331799999999999	1	inMotif
15	-0.026602701178418148	-9.15000000000013e-05	1	inMotif
11	0.0	0.0014534000000000005	3	inMotif
14	0.01147654458681341	-0.016925799999999998	1	inMotif
9	0.0009033422674849194	-0.0009230999999999961	5	inMotif
13	-0.005690465512553318	0.0071067999999999965	1	inMotif
9	0.004951137202597893	-0.0009764999999999982	3	inMotif
3	-0.07332307741888495	-0.0352936	9	inMotif
11	0.0027061536628921927	0.0005150000000000016	1	inMotif
5	0.007578511126943125	-0.017486599999999998	7	inMotif
7	0.012451875799884934	-0.0030135999999999982	5	inMotif
12	0.0	-0.005867000000000004	10	inMotif
12	0.0013594465127800613	-6.480000000000374e-05	2	inMotif
5	0.026772996678329452	-0.02266309999999999	5	inMotif
1	-0.08957692798346516	-0.033817299999999995	9	inMotif
9	0.015615830618664863	-0.004821699999999998	1	inMotif
7	0.02767107643715608	-0.0094413	3	inMotif
3	-0.06379075456055941	-0.033611300000000004	7	inMotif
10	-0.01161240819289775	0.0062942	6	inMotif
3	-0.07281645690742164	-0.0192528	5	inMotif
5	0.024621957662909894	-0.033492999999999995	3	inMotif
1	-0.06868305971822358	-0.017032600000000002	7	inMotif
7	0.04084357840400458	-0.020378099999999996	1	inMotif
8	0.046332712955555265	0.035030399999999996	7	inMotif
0	0.20999781941278442	-0.0124779	9	inMotif
3	-0.08351806390442253	-0.03388220000000001	3	inMotif
5	-0.014983487551678708	-0.03182599999999999	1	inMotif
6	-0.04753247007357843	0.036136600000000005	1	inMotif
0	0.12989466056176063	-0.008361799999999996	8	inMotif
1	-0.059730200965803795	-0.0045433	5	inMotif
2	-0.024693451890754937	-0.045730599999999996	3	inMotif
1	-0.05824889864127533	-0.001289400000000003	3	inMotif
4	0.05656907908509551	0.0159454	1	inMotif
3	-0.08609338056568924	-0.0010605000000000059	1	inMotif
1	-0.05824889864127533	-0.0005454999999999974	1	inMotif
2	0.15669012840592209	-0.0008468999999999977	3	inMotif
1	0.035756541939591206	0.015483799999999999	1	inMotif
0	0.40809175126894137	4.959999999999687e-05	5	inMotif
1	-0.06259965862229022	-0.001026199999999998	1	inMotif
9	-0.02367456755938301	-0.032219	2	inMotif
9	0.023866943525951746	-0.03253900000000001	4	inMotif
-1	-0.022045042375106186	-0.00859452	1	inMotif
43	0.07655730290810195	0.00020598999999999965	4	outOfMotif
47	-0.06963126991174483	0.0028324199999999996	4	outOfMotif
51	0.2159663220953242	-0.052159999999999984	2	outOfMotif
58	-0.12142958118603712	1.25413	5	outOfMotif
40	-0.029949232718898353	-0.0258827	3	outOfMotif
4	-0.024276931010079786	0.05424499999999999	3	outOfMotif
19	-0.042932859305446464	0.04816500000000001	5	outOfMotif
26	-0.00198698792705852	-0.00024000000000001798	1	outOfMotif
42	0.04151509593563676	0.017861000000000002	2	outOfMotif
17	-0.018931935949942563	0.36807999999999996	1	outOfMotif
32	-0.018931935949942563	0.05513999999999997	1	outOfMotif
68	0.016052167567710482	0.0006399999999999739	3	outOfMotif
62	-0.016801713874033026	0.000356699999999998	1	inMotif
31	-0.10230723402586117	0.1818360000000001	1	inMotif
47	-0.10230723402586117	-0.123004	1	outOfMotif
13	-0.04034436561985296	-0.22354999999999992	2	inMotif
34	-0.04034436561985296	-0.01023500000000005	2	outOfMotif
3	0.34168652308812997	0.007709999999999884	4	outOfMotif
14	0.34168652308812997	0.25284600000000007	4	outOfMotif
30	0.003158470036768531	-0.009526999999999994	1	inMotif
25	0.003158470036768531	-0.010211999999999999	1	outOfMotif
53	0.16440507928381937	0.07262400000000002	1	outOfMotif
65	-0.046820021882200635	0.0673749	2	inMotif
24	0.021437180115732368	0.019376699999999997	1	outOfMotif
24	0.13402033921410023	-0.18447000000000013	3	outOfMotif
15	0.0450844904008884	-0.030704000000000065	1	outOfMotif
37	-0.20262534019928585	-2.0000000000575113e-06	2	outOfMotif
37	-0.11801797177432041	0.2357558	2	outOfMotif
11	0.16852435640343882	0.005626699999999998	3	outOfMotif
51	0.188383290575826	0.22312729999999997	4	outOfMotif
7	0.42799308014222087	0.15579999999999994	4	inMotif
44	0.43750756029650656	0.0016399999999999748	2	inMotif
21	0.004863149058350788	0.0019609999999999905	3	inMotif
22	-0.5996668762639303	4.491518	2	inMotif
19	0.11685719439202123	0.2135800000000001	10	outOfMotif
0	0.11685719439202123	-1.2265199999999998	10	inMotif
19	0.22903759263281828	0.68228	9	outOfMotif
1	0.22903759263281828	-0.6259000000000001	9	inMotif
54	0.17566661752713225	-0.7885500000000003	1	outOfMotif
2	0.17566661752713225	0.196448971	1	inMotif
49	0.0008431383237064844	0.0005700000000001815	1	outOfMotif
14	-0.22376171413364168	-0.26022000000000034	4	outOfMotif
8	-0.30223426745288234	2.423699	3	outOfMotif
36	-0.03191371679952941	0.03363000000000005	1	outOfMotif
53	0.1196958270629555	-0.005010000000000403	3	outOfMotif
33	0.009543974508828372	-0.010310000000000041	1	outOfMotif
53	0.13257685949360545	-0.21238900000000005	1	outOfMotif
45	0.04992606262469703	0.017255999999999994	3	outOfMotif
48	-0.05653347014977514	-0.07216	2	outOfMotif
34	0.05208734196147952	0.001340000000000341	2	outOfMotif
26	0.15612621224452214	-0.8845700000000001	2	outOfMotif
26	0.08183673196295414	-0.18564999999999987	1	outOfMotif
22	0.007699430776212594	0.6976499999999999	5	outOfMotif
29	-0.0512503534556333	-0.004919000000000007	1	outOfMotif
24	0.08881335464657764	0.004501000000000033	2	outOfMotif
20	-0.07091971118037106	-3.258668	3	outOfMotif
21	-0.0402786760556922	-0.04738999999999999	1	outOfMotif
36	-0.008304029953648477	-0.3037500000000004	2	outOfMotif
39	1.0432491641500399	0.00023299999999998322	6	outOfMotif
62	-0.2800916842570151	0.7741279999999999	4	outOfMotif
9	-0.2800916842570151	-0.7681299999999998	4	outOfMotif
38	0.00034825849173375446	0.726005	4	outOfMotif
12	0.00034825849173375446	-0.16114000000000006	4	outOfMotif
40	-0.02517452758638986	0.010709999999999997	2	outOfMotif
14	-0.02517452758638986	-0.010189999999999921	2	outOfMotif
45	-0.32187571830162764	0.0	2	outOfMotif
64	-0.13192670059184042	-0.0030199999999998006	2	outOfMotif
53	-0.08182936368326657	0.10248000000000002	3	outOfMotif
26	0.11846914389628554	0.01707900000000001	1	outOfMotif
39	0.11846914389628554	-0.25093999999999994	1	outOfMotif
-1	-0.03854798310634435	0.496286	4	outOfMotif
7	-0.03854798310634435	0.182118	4	outOfMotif
48	-0.2344433013650913	-0.00043490000000000195	2	outOfMotif
48	0.015077216795666083	-6.110000000000143e-05	2	outOfMotif
38	0.11173473080209395	-0.0006217999999999987	3	outOfMotif
27	0.6496817685863101	0.007642800000000005	10	outOfMotif
1	0.6496817685863101	-1.63931	10	outOfMotif
32	0.16503279100759052	-0.0023708000000000062	3	outOfMotif
6	0.16503279100759052	-0.48809999999999976	3	outOfMotif
44	0.36994668942090325	0.04125000000000001	4	outOfMotif
14	-0.025260561930112668	-1.27467	3	outOfMotif
1	0.28162899256627344	-0.5894599999999999	1	outOfMotif
45	0.05691252841421221	0.05489700000000003	1	outOfMotif
34	0.2692690812643328	0.0066829999999999945	1	outOfMotif
9	0.004307981059232745	-0.3781099999999995	3	outOfMotif
30	-0.06539261372514522	-0.14859	1	outOfMotif
38	-0.01314864363632099	-0.05617000000000005	3	outOfMotif
42	-0.00461356759767201	0.016310000000000047	2	outOfMotif
60	0.4183824470376735	-0.1877399999999998	1	outOfMotif
48	-0.05399947269938777	-0.0011900000000002464	2	outOfMotif
34	-0.007458670603115297	-8.000000000008001e-05	1	outOfMotif
27	0.013665912669167463	-1.9999999999686935e-05	3	outOfMotif
13	0.06938529629974574	0.02895000000000003	2	outOfMotif
37	-0.10990342960969533	0.009580000000000144	1	outOfMotif
28	-0.13985216482964882	0.46131600000000006	3	outOfMotif
53	0.03824467233275152	-0.004630000000000134	6	outOfMotif
55	0.07392933743296524	3.0000000000196536e-05	4	outOfMotif
7	0.10800593514453696	-0.6460599999999999	2	outOfMotif
25	0.20432835577402947	-2.01098	5	outOfMotif
33	0.08953415090919853	1.3303400000000003	4	outOfMotif
-1	0.0924192612129365	0.7315799999999999	1	outOfMotif
22	0.04935525090549253	-0.08811999999999998	2	outOfMotif
25	-0.021711571246231604	-0.0642400000000003	1	outOfMotif
59	0.13346935588447817	-0.0008659999999999987	1	inMotif
65	0.10593773351682417	-0.016835999999999962	5	inMotif
0	0.2905837430876043	-2.0866589	1	inMotif
25	-0.19184621419863784	-0.0006924000000000027	1	inMotif
21	-0.188968547413368	0.004010000000000069	7	outOfMotif
0	0.1600329703402982	-0.42991840000000003	1	outOfMotif
16	0.09717871319085293	-0.10516999999999999	4	outOfMotif
49	0.3557417796309578	0.013546000000000002	7	inMotif
54	-0.01806974246603939	0.124251	4	inMotif
43	0.11077675899081038	0.27417000000000025	1	outOfMotif
44	-0.09429013541806082	-0.15108999999999995	1	outOfMotif
62	0.4458385914589505	-3.999999999981796e-05	4	outOfMotif
56	0.16791665072428616	0.0	4	outOfMotif
51	-0.12177508560239593	0.0	1	outOfMotif
45	1.154270534162128	-7.00000000000145e-05	5	outOfMotif
37	0.15382814232602354	-1.0000000000509601e-05	2	outOfMotif
32	-0.0009603291071046742	1.0000000000065512e-05	1	outOfMotif
26	-0.003385199522674195	-0.16681999999999997	1	outOfMotif
41	0.0	0.20699999999999985	2	outOfMotif
50	-0.1412824184047698	0.5609800000000003	2	outOfMotif
54	-0.031188033332013625	0.00022000000000002573	5	outOfMotif
39	0.005006973900936122	-4.000000000004e-06	1	outOfMotif
37	-0.02526236742024044	-0.00021700000000002273	2	outOfMotif
30	-0.002490980134134514	-0.0020979999999999888	4	outOfMotif
16	-0.003200555463270764	-0.0019339999999999913	2	outOfMotif
16	-0.0007989506893272908	9.899999999998799e-05	3	outOfMotif
0	0.11606721697869862	0.09245299999999998	1	outOfMotif
18	0.09701369629660216	-0.06447599999999998	7	outOfMotif
23	0.11334815889420263	-0.03984499999999999	4	outOfMotif
44	-0.04173217200228367	0.011240000000000139	3	outOfMotif
10	0.1068384906068425	0.0011997199999999996	2	outOfMotif
14	0.3058430503048426	-0.04874804	3	outOfMotif
19	-0.008881619281497386	-0.00269508	5	outOfMotif
22	-0.10044432937063126	-0.00048256000000000015	5	outOfMotif
52	-0.016390359007815505	0.018750000000000044	1	inMotif
7	0.21251297799032806	0.20347300000000013	5	outOfMotif
31	0.21251297799032806	-0.18286000000000002	5	outOfMotif
27	-0.2243477763873036	0.1263200000000002	1	outOfMotif
30	-0.0945050167412542	0.04610000000000003	1	outOfMotif
41	-0.022004134587939695	-0.02120999999999995	2	outOfMotif
54	0.04175878795906526	-0.128799	1	inMotif
27	-0.17841279791180245	-0.6991200000000002	1	outOfMotif
27	0.17114758659282267	-0.04377999999999993	2	outOfMotif
9	0.21945973911172176	0.104875	5	inMotif
19	-0.14022435718961684	0.00041000000000002146	1	outOfMotif
5	0.07632151376272878	0.5222699999999998	5	outOfMotif
3	-0.014205958936223983	0.13624999999999954	2	outOfMotif
-1	0.0031364316726337055	-1.1990100000000004	4	outOfMotif
13	-0.0010124379111699862	0.01998000000000033	1	outOfMotif
50	-0.011224189438516167	0.0007359999999999589	1	outOfMotif
32	0.04296152342310902	0.047270000000000145	1	outOfMotif
67	-0.006255775987222819	0.02746700000000002	4	inMotif
3	0.034303451572505556	-0.03666999999999998	1	outOfMotif
-1	0.4051588766339801	-0.15052	3	inMotif
12	-0.10275122444561866	-0.007724999999999982	1	outOfMotif
29	0.2501994789128	-0.00028200000000000447	3	outOfMotif
4	-0.004778083006072972	0.10979400000000003	1	outOfMotif
26	-0.0725926250532447	-0.012502659999999999	1	outOfMotif
2	0.0004231595449271558	0.4606421	1	outOfMotif
6	-0.0032593998371671247	0.00031851999999999987	1	outOfMotif
20	-0.08336921965774897	-0.015102999999999991	1	outOfMotif
22	0.16935643542680834	0.058524999999999994	1	outOfMotif
36	0.04777392387391656	-3.019823	1	outOfMotif
27	-0.09961048000049653	-0.304806	8	outOfMotif
20	0.28967216558536835	-0.019593000000000027	3	outOfMotif
23	0.00037151617133769063	6.899999999998574e-05	1	outOfMotif
32	0.0	0.0025420000000000442	1	outOfMotif
24	-0.2106631736550236	-0.8775200000000001	1	outOfMotif
18	0.18847008004150528	0.14688500000000002	1	outOfMotif
15	-0.1714370883438156	-0.718678	1	outOfMotif
36	-0.025744594604735303	-2.3489940000000002	5	outOfMotif
36	0.10224050716265662	-0.09856699999999999	1	inMotif
48	0.25868382991806416	-0.009066999999999992	4	outOfMotif
7	-0.4076198891537771	0.5872489999999999	3	inMotif
9	-0.2932592327298992	-0.08391199999999999	2	inMotif
51	0.26419019028126334	0.05995600000000001	2	outOfMotif
4	-0.2739752838542668	-0.021373000000000003	3	outOfMotif
11	-0.09832917776821047	-0.043420000000000236	1	outOfMotif
-1	-0.020621700163929838	0.41257099999999997	2	outOfMotif
25	0.036283116829271655	1.0000000000065512e-05	1	outOfMotif
43	0.37682986252471723	0.0	1	outOfMotif
50	0.015760321980537825	0.0025900000000000922	4	outOfMotif
34	0.016238696113776076	-0.010452200000000009	1	inMotif
14	0.051104480498599086	-0.09635569999999999	2	inMotif
-1	-0.15986861091272017	1.000882	1	inMotif
8	-0.03919914491911065	0.49801000000000006	2	inMotif
42	-0.27547455557877276	-0.10023099999999996	1	outOfMotif
12	0.07825790234492558	-0.15418999999999983	1	outOfMotif
36	0.23889974769977748	0.01948900000000009	1	outOfMotif
39	0.0	-0.0010890000000000066	2	outOfMotif
33	0.18864531771564072	-0.020936999999999983	1	outOfMotif
20	-0.2728050681411722	-0.6152	3	outOfMotif
5	-0.045674664682783576	0.06420499999999996	3	outOfMotif
0	0.3970426375876505	-1.4367230000000002	1	outOfMotif
58	-0.07162418071657574	0.0022400000000000198	1	outOfMotif
6	0.17499318091276084	-2.8492400000000004	5	outOfMotif
63	0.17499318091276084	0.15902299999999997	5	inMotif
-1	0.1660946545450671	-0.39909000000000006	1	inMotif
