distance 	 log(kDRatio) 	 DDG 	 deltionSize 	 bindSite 
24	0.07143187985447863	0.45028999999999986	6	inMotif
24	0.18573672136129896	-0.014168999999999987	5	inMotif
46	-0.04376432437880744	0.0027800000000000047	1	inMotif
33	-0.01008879067751134	-0.01088699999999998	1	inMotif
4	0.09630559977405781	0.044682	2	inMotif
0	0.0875161548700711	-0.020349000000000006	1	inMotif
1	0.015669900289836523	-0.06933900000000001	1	inMotif
40	0.15742546005644314	0.04597399999999999	5	inMotif
17	0.0008614527243744159	0.001419000000000059	1	inMotif
31	0.024018780967442296	0.00026999999999999247	6	inMotif
28	-0.11244089972709297	-0.007063000000000014	4	inMotif
24	-0.04651731670041638	-0.070055	4	inMotif
1	0.11074081542009373	-0.012954999999999994	1	inMotif
5	0.027303676567013817	0.06539120000000001	3	inMotif
29	-0.017895544520767116	0.026141499999999998	1	inMotif
34	0.012885737725625184	-0.0022059999999999996	4	inMotif
55	-0.022189390815544302	-0.017185000000000006	1	inMotif
60	0.03638859143750067	0.00796200000000001	3	inMotif
22	-0.16927087840304933	0.18528900000000004	1	inMotif
21	0.0	-0.0003469999999999862	2	inMotif
29	-0.04927659372300042	-0.0025089999999999835	4	inMotif
38	0.03646444924389543	-0.17534099999999997	3	inMotif
9	-0.33439968217967403	0.673005	3	inMotif
0	-0.22276797778750895	0.325877	3	inMotif
48	-0.22296986805444224	0.270116	1	inMotif
29	0.005591180091152427	-0.0010280000000000289	2	inMotif
2	0.1686333717928202	-0.003346999999999989	1	inMotif
-1	-0.03754839951694471	0.221086	7	inMotif
3	-0.06127253424666575	-0.347944	1	inMotif
26	-0.038503005739494896	-0.0008850000000000247	2	inMotif
16	0.49382046274662605	0.17342899999999994	3	inMotif
23	-0.087776767543822	0.29318099999999997	10	inMotif
3	0.038258272654139905	-0.021984100000000006	1	inMotif
2	0.21054951349476553	-0.020060999999999996	2	inMotif
3	-0.136675208949694	-0.012901299999999997	1	inMotif
8	0.019387480053302448	-0.006435399999999994	1	inMotif
22	-0.04455923095983576	0.06087870000000001	1	inMotif
8	0.008709013028513072	-0.7745150000000001	1	inMotif
2	-0.057310809571168624	0.10093099999999999	4	inMotif
5	0.005104536660259837	0.1033	1	inMotif
0	1.2936189364468516	-1.396961	3	inMotif
13	0.2152290625375177	0.24121100000000006	4	inMotif
1	0.40287901127055337	0.003894999999999982	3	inMotif
13	0.07463442568618163	-0.264362	1	inMotif
11	0.0585184351347348	-0.02070000000000005	3	inMotif
7	0.043958639580569954	-0.18567899999999993	1	inMotif
12	0.0350853768931477	0.9547125	2	inMotif
31	0.24743879219791282	-0.52919	7	inMotif
10	0.08280720821824535	0.5413699999999999	1	inMotif
5	0.05500617033784186	-0.18629000000000007	1	inMotif
2	-0.14912935028693322	-0.11823	1	inMotif
15	-0.510562760034162	0.6555	4	inMotif
30	-0.0010972401412393798	0.0028369999999999784	2	inMotif
29	-0.4887229791462326	0.437664	5	inMotif
44	0.00839269515732677	0.012416900000000008	1	inMotif
48	0.068749014898557	0.03657099999999999	4	inMotif
26	0.007702189678359746	0.001594000000000012	1	inMotif
4	-0.007926534399729172	2.163655	3	inMotif
18	0.6887236370032372	0.17548199999999997	3	inMotif
2	0.07495661748411651	2.120047	2	inMotif
10	0.07939863048809294	0.005267999999999995	1	inMotif
40	0.00833356333349041	0.0009540000000000104	3	inMotif
37	0.049555415011966336	-6.866499999999998e-05	3	inMotif
50	-0.13541388055405204	-0.0005259999999999987	2	inMotif
33	0.0003599810963013102	0.11912999999999996	1	inMotif
18	0.015618754658219275	0.034089999999999954	1	inMotif
14	-0.018399190869293727	0.008190000000000142	1	inMotif
0	-0.027256682048736453	0.5113669999999999	4	inMotif
45	0.010077739245284241	0.015304000000000012	3	inMotif
33	0.0846196159482389	-0.033609	6	inMotif
38	-0.039122831674858013	0.006265999999999994	1	inMotif
0	0.04969986856712516	-0.188834	1	inMotif
15	0.03889496927081904	0.00010499999999999399	3	inMotif
16	0.08631091138540675	0.007200000000000012	4	inMotif
9	0.16853887598035136	-0.607834	3	inMotif
24	0.01521900798489279	-0.0016230000000000133	4	inMotif
4	-0.1766169761174938	-0.15859200000000007	1	inMotif
47	0.012251861632222362	0.0019606999999999992	1	inMotif
19	-0.02349846482732821	-0.019083000000000072	1	inMotif
51	0.0015218592982080455	-0.014244000000000007	1	inMotif
40	-0.06461681649010624	-0.126753	2	inMotif
7	0.0010631606643252817	0.0023499999999999632	2	inMotif
45	-0.029590090822773654	0.08199700000000001	1	inMotif
22	0.3868681601915453	0.5081954	2	inMotif
13	-0.4753687621088785	1.32996	2	inMotif
26	0.08044897562896447	0.503305	1	inMotif
16	0.0693116145409298	-0.09621999999999999	1	inMotif
61	-0.029700679238905306	0.06653399999999998	1	inMotif
46	-0.017251298069110566	0.029621999999999926	1	inMotif
51	0.04601971456324854	0.025720000000000076	1	inMotif
21	0.12759417767463407	-0.15459099999999998	3	inMotif
58	-0.020304568491758716	0.10670099999999999	1	inMotif
9	0.021279894227490947	-0.13905799999999996	1	inMotif
48	-0.029426351993652535	0.095604	1	inMotif
36	-0.10338996379227208	0.18057000000000012	1	inMotif
39	-0.0043778482840419386	0.010100999999999971	2	inMotif
20	-0.05308442357466756	0.13399099999999997	4	inMotif
0	0.4958231640412609	0.93498	8	inMotif
5	0.33325681211776237	-0.147109	4	inMotif
12	-0.21886704682375438	0.012218000000000007	4	inMotif
20	0.04019810212450799	-0.013512000000000024	1	inMotif
5	-0.06176280178168924	0.09829500000000002	8	inMotif
5	0.18563995142581763	-0.01733800000000002	1	inMotif
48	-0.48742996594740845	-0.0004149999999999987	3	inMotif
32	-0.0009437338442853843	-0.0027309999999999834	1	inMotif
14	-0.05119358917652542	-0.005720999999999976	3	inMotif
11	-0.18968553364279284	-0.16171699999999997	2	inMotif
9	0.12429883452341495	-0.383041	5	inMotif
19	-0.0950853247156203	0.0029983999999999983	10	inMotif
26	-0.47919356181647205	-2.879369	4	inMotif
5	0.24818392422581648	-2.16501	1	inMotif
7	1.177696525840867	-2.86339	5	inMotif
15	0.4952180072859102	-7.699999999999374e-06	4	inMotif
7	0.3922060550243206	-0.9637799999999999	1	inMotif
15	-1.120770889915411	1.6798600000000001	2	inMotif
15	0.30416524982898824	-0.7890200000000003	1	inMotif
61	-0.5596551487279492	0.614312	2	inMotif
47	-0.19407324784163774	0.26908699999999997	3	inMotif
42	0.012383767600799641	0.015683000000000002	8	inMotif
12	-0.3535716364747655	1.417831	2	inMotif
-1	0.35154537288875976	-1.5594304	3	inMotif
37	0.27497970022322893	0.043058	1	inMotif
47	-0.009460964803525564	0.016516000000000003	1	inMotif
31	-0.34887583560474755	-0.10785100000000003	1	inMotif
13	0.115426270048142	0.003350999999999993	1	inMotif
15	-0.0694990969309213	-0.11002	10	inMotif
31	-0.07057263911941533	0.029671999999999976	1	inMotif
41	-0.011764428001240189	0.015334999999999988	1	inMotif
42	-0.0903202066471731	0.130158	3	inMotif
1	0.219129279621134	-0.3492630000000001	1	inMotif
6	0.21738204675748707	0.820407	1	inMotif
0	-0.4575280679239677	0.37548499999999996	1	inMotif
14	-0.437820607349351	-0.3518	4	inMotif
8	-0.13850088168129124	0.027435000000000015	1	inMotif
6	-0.054398736668989804	-0.036159	2	inMotif
0	0.37853093682439065	0.07978099999999999	3	inMotif
27	0.04690811230681233	0.03693000000000002	1	inMotif
28	0.006307520649654774	-0.0037750000000000006	2	inMotif
55	0.009660292132535074	0.00010699999999999599	1	inMotif
1	0.15625226446138812	-0.015365600000000004	1	inMotif
25	-0.0352082036162512	-0.035060400000000005	2	inMotif
28	-0.032036600675557206	-0.03426	1	inMotif
1	0.0732981169018038	-0.301487	2	inMotif
49	0.013409187708624943	0.0015602000000000012	2	inMotif
47	0.010816817413740123	0.0030136999999999976	1	inMotif
1	-0.16397776201211883	-0.0334435	2	inMotif
0	0.10472848321160218	-0.006767200000000001	1	inMotif
0	-0.13095608211111687	0.0796394	2	inMotif
6	0.04374402443834813	0.0297127	4	inMotif
19	0.03938876106606256	-0.0002937000000000009	1	inMotif
25	0.21412706828773992	0.02077699999999999	1	inMotif
66	0.19339752409366848	-0.150219	1	inMotif
22	0.5576403870475706	-0.6769100000000001	1	inMotif
14	0.4909572488815338	-0.5017289999999999	1	inMotif
67	0.0017724530960214844	-5.0000000000105516e-05	2	inMotif
31	-0.00028021683303433115	0.014031999999999989	2	inMotif
11	0.027003312577711516	-0.12368799999999999	2	inMotif
6	0.02847983375002954	-0.09031299999999998	2	inMotif
42	0.0663789364361225	-0.0011950000000000016	1	inMotif
24	0.30517403253419045	0.008002999999999982	3	inMotif
27	0.26074191762123955	0.00679200000000002	1	inMotif
42	-0.0009639124485153857	0.0011253999999999986	2	inMotif
1	0.2239635820179904	-0.005359000000000003	5	inMotif
7	0.019818940034138793	0.018052999999999986	5	inMotif
12	-0.18798370702595013	-0.086123	2	inMotif
4	0.030569433991747948	-0.33008000000000004	3	inMotif
5	0.056657160814577695	0.06432700000000002	1	inMotif
36	-0.016726747459830337	-0.002018900000000004	4	inMotif
8	-0.116687694141277	1.5650400000000002	2	inMotif
51	-0.017630070731673594	0.023175	3	inMotif
50	0.015252176490391659	-2.4799999999999302e-05	5	inMotif
40	-0.00405261099151973	-0.0007686499999999992	4	inMotif
40	0.12433034136350823	-0.012928000000000009	3	inMotif
33	0.021771799569441676	-0.041398999999999964	4	inMotif
37	0.14818689129268098	-0.14229899999999995	1	inMotif
13	0.015277792759553379	0.034557000000000004	2	inMotif
19	-0.03888423293078754	-0.127301	2	inMotif
15	-0.07644509523630148	0.201239	5	inMotif
26	-0.06993831032613962	0.072357	1	inMotif
25	0.170050527314351	-0.296095	4	inMotif
27	0.02244508376196579	0.0017840000000000078	3	inMotif
47	0.10105732929360114	-0.03348899999999999	5	inMotif
57	0.08361922034556274	-0.03327399999999997	1	inMotif
45	0.4405465362441512	-0.338068	1	inMotif
34	-0.09014249311783168	0.20458599999999993	1	inMotif
29	-0.010043571076942247	0.015112999999999988	1	inMotif
23	-0.045566657372447535	0.06708899999999998	1	inMotif
8	0.3178095105827698	0.0178947	1	inMotif
4	0.09317544874164531	0.0007897000000000043	1	inMotif
0	-0.13824448670137743	0.1673014	2	inMotif
28	0.05856166500777859	0.370127	2	inMotif
57	-0.15687009914238598	0.0006070000000000242	2	inMotif
57	0.11883120093152179	-0.0007401000000000005	1	inMotif
11	0.0868875909004606	-0.03272199999999999	5	inMotif
42	-0.26477749557243885	-0.010480000000000045	5	inMotif
40	-0.10572240015480804	-0.041899999999999826	3	inMotif
36	-0.16170054694009114	-0.08901000000000003	5	inMotif
34	0.03439246007339989	-0.004103000000000079	3	inMotif
0	0.25919679282129005	-0.029708999999999985	2	inMotif
54	0.022786042567224777	0.26464	4	inMotif
43	0.4028611681145297	-0.8212289999999999	2	inMotif
3	0.064204216390302	0.23312	4	inMotif
7	0.022815392767668283	0.38197900000000007	1	inMotif
45	-0.21841783207615043	-0.013735000000000053	1	inMotif
4	0.1263939132736859	-0.16484999999999994	1	inMotif
6	0.03706429908537392	-0.05979000000000001	2	inMotif
36	-0.00560598967836829	0.013954000000000022	4	inMotif
38	-0.051746700245786516	-0.0005890000000000062	2	inMotif
6	0.11423869520588789	-0.017201000000000022	1	inMotif
27	-0.005947467385197729	0.086426	4	inMotif
25	0.008815870202265663	-0.03131099999999998	1	inMotif
29	-0.017485074907153488	-0.025795000000000012	1	inMotif
30	0.009032005892391164	-0.0007710000000000217	4	inMotif
48	0.001967516727717553	-0.006072999999999995	1	inMotif
43	-0.027802209533612263	-0.0021379999999999733	1	inMotif
58	-0.061484959738979696	0.0992599999999999	6	inMotif
15	0.12028366075515713	0.04376800000000003	4	inMotif
16	0.14369320920701847	-0.11929599999999999	1	inMotif
9	0.041976980821186276	0.0666407	1	inMotif
-1	0.0937224388881828	-0.020998	1	inMotif
0	0.312260330165508	-0.8977200000000001	1	inMotif
1	-0.08644783917062672	1.218882	1	inMotif
2	0.20832841568470778	0.10738000000000003	4	inMotif
31	-0.002714101903559232	0.004425100000000001	1	inMotif
5	-0.053191876989100946	0.0029811000000000004	1	inMotif
23	-0.3020095598615526	0.4599829999999999	3	inMotif
10	0.03656819946490135	-0.0007949999999999902	1	inMotif
19	-0.014767305366636244	-0.012749999999999928	1	inMotif
48	0.0006191557165812646	0.0025176999999999995	2	inMotif
40	0.03741653003314302	-0.016719999999999985	4	inMotif
12	0.01990244272008045	-0.04656400000000005	1	inMotif
23	0.14069995797674412	-0.03000999999999998	5	inMotif
46	0.0830958431791052	-0.03985999999999998	4	inMotif
43	0.019419575497652358	-0.0027370000000000033	1	inMotif
9	0.13319649412396972	0.07748	3	inMotif
7	0.2834281070612739	0.1292188	3	inMotif
1	0.5553390481855135	-0.10121	7	inMotif
2	-0.5334338537571359	-0.04141579999999999	1	inMotif
48	-0.009723888025340934	0.0035590000000000066	1	inMotif
16	-0.4140594497846985	0.293133	10	inMotif
16	0.061996198898439894	-0.09952900000000003	1	inMotif
21	0.033070502197804594	0.012914699999999994	1	inMotif
19	0.0	0.013868400000000003	1	inMotif
47	0.0073302116684438754	-0.0384958	5	inMotif
0	0.12764323424782784	-0.013551999999999897	1	inMotif
8	0.08817941023493557	-0.06906499999999999	1	inMotif
45	0.10522366380829398	-0.00034800000000001496	1	inMotif
9	0.06850477844831182	0.06166999999999989	1	inMotif
0	-0.048877408537309264	0.2514723	4	inMotif
38	0.006626448425257743	-0.0069220000000000115	2	inMotif
32	0.1660872726260012	0.06771100000000008	4	inMotif
0	0.18662925004335457	-0.01572499999999999	1	inMotif
1	0.040653765894427436	-0.07940709999999998	1	inMotif
15	0.0021731959613425058	-0.05514300000000005	2	inMotif
1	-0.26711204785236126	0.85978	1	inMotif
0	0.5113399841355231	-0.37459	1	inMotif
2	-0.2932683618493895	0.02661099999999994	1	inMotif
40	-0.04130351826536628	0.030811000000000033	1	inMotif
32	0.003049456977646442	0.016788999999999943	3	inMotif
19	-0.07406078564421463	-0.038237999999999994	8	inMotif
34	-0.004611223143038752	-0.0041069999999999995	1	inMotif
5	0.09216743633369885	-0.9537340000000001	6	inMotif
1	0.21732860088467265	-0.742057	2	inMotif
30	-0.06070241781180685	-0.000128000000000017	1	inMotif
18	0.00791318501908676	-0.004805000000000004	1	inMotif
7	-0.34604900250979626	-0.14571800000000001	2	inMotif
14	-0.07061275145703375	-0.040264999999999995	6	inMotif
14	-0.046097243607023074	-0.03997799999999996	5	inMotif
29	-0.03827983274543592	-0.0003794999999999979	1	inMotif
43	0.014789323582230084	-0.097689	1	inMotif
66	0.07377202514878053	0.002619000000000038	4	inMotif
28	-0.06708870908444532	0.193253	4	inMotif
20	0.024442780113001765	-0.004647000000000012	4	inMotif
19	0.04604979527054603	-0.06829599999999997	3	inMotif
13	-0.008754614775776276	0.06263299999999994	2	inMotif
14	0.26598776489925874	0.04540999999999995	1	inMotif
58	0.07173524368343223	0.004564200000000004	1	inMotif
53	-0.21183797246727254	0.029860899999999996	1	inMotif
34	0.08637561070874783	0.008049	1	inMotif
46	0.3842223730714985	-0.15444999999999998	1	inMotif
14	-0.004565725639760695	0.021200000000000108	2	inMotif
26	-0.007860108034300069	-0.000400000000000178	1	inMotif
18	0.14748395232044417	0.00010100000000000386	1	inMotif
27	0.00732179707277627	0.0017800000000000038	2	inMotif
28	0.022354405306794327	0.003712000000000007	1	inMotif
1	0.07906157588352573	-0.13833800000000002	1	inMotif
39	0.10388080490180497	0.028162500000000007	3	inMotif
41	-0.04542403031590982	0.00019259999999999416	4	inMotif
37	0.0604448509197014	-0.0005187999999999998	1	inMotif
21	0.04060469083481986	-0.0073700000000000015	5	inMotif
11	0.04837251901925614	-0.011941899999999998	8	inMotif
7	-0.03446180143698898	-0.0751233	4	inMotif
5	0.02656468063932374	-0.1349185	3	inMotif
0	0.05821444876443968	-0.2582205	3	inMotif
18	-0.07823507183711692	-0.009904899999999998	3	inMotif
49	0.05188673995017199	-0.053815999999999975	1	inMotif
62	-0.020288772080215168	-0.008098999999999995	2	inMotif
33	-0.03581917752113369	0.06301699999999999	3	inMotif
14	0.03850903647728528	-0.00010699999999999599	4	inMotif
21	0.24358036353818227	-0.021917199999999998	1	inMotif
59	-0.15023713206233438	0.22893900000000003	3	inMotif
59	0.04418673548935467	0.05292700000000006	5	inMotif
4	0.10126324125123876	0.1051	1	inMotif
11	0.036296219161191454	-0.011154999999999998	2	inMotif
42	0.021361961748864216	-0.0008449999999999847	3	inMotif
46	0.014033706730114061	-0.0007320000000000104	1	inMotif
10	0.44930361887420467	-0.782114	4	inMotif
0	-0.21829184921686437	0.23577700000000001	3	inMotif
0	0.10369098199707243	-0.000576100000000003	4	inMotif
48	-0.016674008111360536	0.0284045	1	inMotif
63	-0.025080589218178472	-3.799999999999984e-06	1	inMotif
40	0.2333168967321839	0.003070000000000128	3	inMotif
12	0.12161034324854282	-0.009438000000000002	1	inMotif
53	-0.06457206034375318	0.09135599999999999	2	inMotif
11	0.23044268873580007	0.022168999999999994	1	inMotif
8	-0.022663347646004438	0.08617799999999998	1	inMotif
2	0.07265819865183706	-0.025805999999999996	1	inMotif
17	-0.02776805938107938	0.219447	2	inMotif
43	0.052908088805546274	-0.007477999999999985	1	inMotif
41	-0.022183472200362476	0.036546999999999996	1	inMotif
16	0.32571891876066505	-0.481016	4	inMotif
36	-0.19323312807590798	0.07725919999999999	5	inMotif
6	-0.04379981007960195	-0.3405	1	inMotif
25	-0.04359505518952907	0.6187455	2	inMotif
40	0.01221047760595706	-0.0054529999999999995	2	inMotif
47	0.001482899971080973	-0.0040240000000000276	2	inMotif
52	-0.026522688025705374	-0.024205000000000004	1	inMotif
48	0.04827812529454006	0.011137999999999981	1	inMotif
15	0.20214377781113632	-0.03415999999999997	1	inMotif
19	-0.16601856770769932	-0.20215400000000006	1	inMotif
23	-0.01839929932453859	0.094613	4	inMotif
25	0.2376306796629927	-0.418536	1	inMotif
32	-0.004080595281988118	0.011955000000000049	1	inMotif
15	0.07783786802325958	-0.3371170000000001	1	inMotif
43	0.0016624939434542539	0.04435300000000003	4	inMotif
52	0.0404336506735404	-0.35685599999999984	3	inMotif
52	-0.18716655633792412	0.004790000000000072	2	inMotif
47	0.22435053434094976	-0.34121000000000024	3	inMotif
29	-0.09454306106367116	0.41313	1	inMotif
46	0.2932904341281331	-0.09384799999999993	5	inMotif
26	-0.18084455972434402	-0.625485	4	inMotif
11	-0.25466312910017663	-0.049628000000000005	6	inMotif
56	-0.33707242968011025	-0.0027218	1	inMotif
1	-0.5653362414564869	0.0362851	2	inMotif
52	-0.008244205031798985	0.02014999999999989	1	inMotif
48	-0.01253135571178657	-0.10713000000000006	3	inMotif
8	0.14516337119208672	0.08528000000000002	3	inMotif
3	-0.8766302656521983	1.580771	1	inMotif
41	0.037763938597144504	-0.0007560000000000067	8	inMotif
37	-0.07133977518330725	0.0011790000000000134	1	inMotif
23	0.04385936337814481	0.00146099999999999	8	inMotif
26	0.098775097631607	0.0008790000000000187	3	inMotif
23	-0.028222367123326278	-1.4999999999987246e-05	1	inMotif
23	0.03254109029785367	-9.599999999998499e-05	1	inMotif
11	-0.10191097102457253	0.14965000000000003	2	inMotif
5	0.0292832539622841	-0.130079	2	inMotif
24	0.10181699625689314	0.08200999999999992	1	inMotif
4	0.20316213948622447	0.14193500000000003	1	inMotif
23	0.04542620794517388	-0.26682700000000004	4	inMotif
44	0.0047145339275983964	1.7199999999994997e-05	1	inMotif
-1	0.25939152245068786	-0.22174899999999997	1	inMotif
29	0.003238941603055985	-0.00018899999999999473	1	inMotif
15	0.13832233628352666	1.060214	5	inMotif
16	-0.029339874362760626	0.028661400000000004	2	inMotif
40	-0.0054205755791374875	0.005502699999999999	1	inMotif
25	0.011967289743850612	0.0018960000000000088	1	inMotif
20	0.0649800910154335	0.007253999999999983	1	inMotif
48	0.03949630219856098	8.000000000008e-06	1	inMotif
27	0.20222270872632175	0.023575999999999986	5	inMotif
25	0.09443850123601112	0.0021799999999998487	1	inMotif
52	-0.014431471638960624	0.10375999999999999	2	inMotif
49	0.0	0.0005669999999999842	4	inMotif
38	-0.19947314471989708	0.14548100000000003	2	inMotif
8	0.10305079723765555	-0.10058899999999998	1	inMotif
6	0.3897158626945056	0.02626999999999996	3	inMotif
16	-0.05753149374110217	0.04845800000000003	4	inMotif
18	0.12487054332667771	-0.09116999999999997	1	inMotif
59	0.17250815467530506	-0.21788999999999992	1	inMotif
49	0.0026333374810573293	0.00036400000000003097	1	inMotif
-1	-0.016707797118342426	0.20877800000000002	1	inMotif
0	0.5142796249448519	-0.227015	1	inMotif
11	-0.06798721762678908	0.132706	2	inMotif
62	-0.05022908805603381	0.009943499999999994	1	inMotif
30	-0.006276204495821136	0.017834100000000006	1	inMotif
38	-0.01953278270502263	-0.00020999999999993246	1	inMotif
-1	0.029553942621436697	0.254726	1	inMotif
8	0.0008041212692545948	-0.06148200000000004	1	inMotif
37	-0.10553120408213372	0.005413000000000001	2	inMotif
40	0.6649136143510453	-0.11427500000000002	1	inMotif
0	-0.41397258730824466	0.40748400000000007	1	inMotif
40	0.0	-0.01600499999999999	9	inMotif
47	0.09205628768529843	-0.09717599999999998	3	inMotif
24	0.0022201158487183685	0.00594699999999998	1	inMotif
5	-0.05054767052086089	0.186645	1	inMotif
7	-0.010925761924006258	0.11371300000000001	6	inMotif
13	0.012725490124946828	0.03754099999999999	1	inMotif
2	0.08739528982902964	-0.05395099999999997	1	inMotif
-1	0.21083136983602355	0.14839499999999994	2	inMotif
6	0.6172148638958889	-0.39496	5	inMotif
9	0.5299045836844862	-0.4130900000000002	2	inMotif
18	-0.2238898774644984	0.42090000000000005	2	inMotif
16	0.016234016453570168	0.0213584	1	inMotif
27	-0.20470238953119446	-0.004255299999999997	1	inMotif
38	0.10660547359749013	-0.12337100000000001	4	inMotif
5	0.46793368766194243	-0.3599459999999999	5	inMotif
26	-0.0664796809192494	0.02167999999999992	2	inMotif
28	-0.07397273747066575	0.008460000000000134	4	inMotif
33	0.0	3.8099999999999246e-06	3	inMotif
1	-0.18832736144874884	0.15226001	4	inMotif
27	0.06762275926624162	0.00565199999999999	3	inMotif
40	0.22587811725935905	-0.09756299999999998	1	inMotif
32	0.08427589188997019	-0.005124999999999991	1	inMotif
6	0.34270540867053334	-0.17936538999999999	7	inMotif
0	0.06067058604560296	-0.0084095	1	inMotif
15	0.041451725495923596	0.08467097	9	inMotif
32	0.001170063173377342	-0.0030779999999999974	3	inMotif
4	0.016973948213360554	0.1023366	7	inMotif
43	0.00029161431856948393	0.008197999999999928	3	inMotif
38	0.02783493673877589	0.007433999999999996	1	inMotif
20	-0.046710903533023346	-0.0040000000000000036	1	inMotif
14	0.0	-0.0018349000000000004	2	inMotif
55	-0.10808806607226183	0.10903000000000007	5	inMotif
43	0.19966450451702097	-0.010790000000000077	2	inMotif
57	0.021188910120490154	-0.03492899999999999	1	inMotif
65	-0.12942884824762882	0.005360000000000004	2	inMotif
34	-0.05384025117310078	0.02232200000000001	2	inMotif
7	-0.039451871518143646	0.051407000000000036	1	inMotif
29	0.06913922850941577	-0.10020499999999999	4	inMotif
-1	0.05740493718791491	-0.15260200000000002	1	inMotif
-1	0.20377700577041397	0.32699	7	inMotif
1	-0.009524805741583021	0.029382999999999937	1	inMotif
22	-0.041636006955703214	0.11360399999999993	1	inMotif
41	-0.013911172230950066	0.15675499999999998	8	inMotif
-1	0.04595538334215447	0.09613	1	inMotif
21	0.07617980724872005	-0.0016500000000000403	1	inMotif
34	0.18849184493640056	-0.0017779999999999463	3	inMotif
0	-0.050418924576881456	-0.0939902	2	inMotif
8	0.05393698109818799	0.0018959100000000007	1	inMotif
30	0.010021611394960765	0.0027350999999999973	4	inMotif
49	0.0016346389420388023	9.90999999999978e-05	4	inMotif
27	-0.0026310385978047727	0.0016976000000000005	1	inMotif
22	0.22252306702375357	0.0035419000000000006	5	inMotif
9	-0.22146408057520153	0.136421	5	inMotif
8	0.09586233320788982	-0.061474	1	inMotif
1	0.08626776579545962	0.125869	1	inMotif
39	0.10055672158927943	-0.196079	4	inMotif
19	-0.03576807171598564	-0.0006180000000000074	5	inMotif
-1	0.16541053434307548	0.004264833	1	inMotif
23	0.0022003648678914443	8.392299999999996e-05	1	inMotif
22	0.15557570414171384	-0.36338400000000004	6	inMotif
22	-0.09234720937337079	-0.09094599999999997	4	inMotif
29	0.09186786393832559	0.055149000000000004	4	inMotif
65	0.03390298020895754	0.022266399999999995	2	inMotif
45	-0.06650666035181418	0.226707	1	inMotif
-1	0.292984220105991	-0.120728	1	inMotif
31	-0.0441014347954697	0.06563200000000002	5	inMotif
35	-0.01708058908861557	-0.019212000000000007	5	inMotif
63	-0.0029277674061893868	0.009946999999999984	1	inMotif
16	-0.05142748736158134	-0.007431999999999994	3	inMotif
-1	0.21188974047332446	0.04316500000000001	1	inMotif
2	0.12992596043882715	-0.10781099999999999	1	inMotif
52	0.0997301714568435	-0.21822399999999997	1	inMotif
15	0.3499674870086747	-0.5457599999999999	3	inMotif
64	-0.03805947537801268	-0.4442940000000001	3	inMotif
56	0.04471655232156097	0.008308399999999994	1	inMotif
32	0.045334034256614954	-0.0113182	1	inMotif
30	0.08147622850840949	-0.022848100000000003	1	inMotif
-1	0.06413585629819926	-0.003093699999999998	1	inMotif
15	0.04424538925721185	-0.0033340000000000036	1	inMotif
5	-0.006584313916074187	0.013719500000000003	1	inMotif
2	-0.0018281128478496278	-0.005737400000000004	1	inMotif
20	-0.08484862152951052	0.026427000000000006	3	inMotif
-1	-0.18548807851162907	0.2367229999999999	1	inMotif
7	0.042221711967225586	-0.20873400000000003	6	inMotif
9	0.2526218058760446	-0.428393	2	inMotif
50	0.011346335022477987	0.003350999999999993	1	inMotif
0	-0.04865477366904636	0.5400051	1	inMotif
5	-0.3030311339365607	-0.890162	3	inMotif
14	-0.011683397982986315	-0.006087000000000009	1	inMotif
23	-0.017578457741085397	0.00011253000000000131	1	inMotif
63	-0.08123205259835457	0.08640799999999993	1	inMotif
18	-0.019432169522956535	0.08241899999999999	1	inMotif
31	0.03421104843906885	4.399999999993298e-05	6	inMotif
1	0.13026439048595445	-0.097836	4	inMotif
5	-0.18298917287443495	-0.23794000000000004	1	inMotif
3	-0.1684642145837918	0.55654	2	inMotif
3	-0.25235926668947795	0.10373700000000002	1	inMotif
16	0.24857454587279953	-0.09036699999999998	1	inMotif
45	-0.03886741399474341	0.257198	5	inMotif
41	-0.033351946356259425	0.16730699999999998	1	inMotif
31	-0.2544273949272727	-0.05204999999999993	1	inMotif
30	0.03814824352156966	0.09280000000000022	1	inMotif
5	-0.4107088330474469	0.87751	2	inMotif
47	0.1581090175804066	-0.00010000000000021103	7	inMotif
0	-0.09118580436278884	-0.042283600000000005	2	inMotif
12	-0.11606206242386233	0.08355519999999998	1	inMotif
52	0.21901848575044175	-0.214841	1	inMotif
51	-0.02375776313790334	0.026728999999999975	1	inMotif
1	-0.21317946398103535	0.964947	1	inMotif
9	0.32930981343086063	-0.799993	2	inMotif
1	0.136244673221833	-0.11889100000000002	1	inMotif
2	-0.1461398167691479	0.41288500000000006	1	inMotif
39	0.017680033299661203	-0.0040000000000000036	4	inMotif
43	0.020450305368667928	-0.004554000000000058	4	inMotif
45	0.004658896053519309	-0.00020199999999992446	1	inMotif
-1	0.18185313088967617	0.039604	1	inMotif
4	0.24245962210372993	-0.017228999999999994	1	inMotif
6	0.07013764509959633	0.066082	7	inMotif
62	0.0	3.049999999998887e-05	1	inMotif
4	0.04174312622772283	0.03209699999999999	1	inMotif
33	0.045002164290777275	-0.154184	2	inMotif
7	0.09101809234592872	0.16396679	2	inMotif
49	-0.0642197629757917	-0.075245	1	inMotif
30	0.19952495436320636	0.017038399999999995	6	inMotif
